00233	0
00234	1
00235	1
00236	1
00237	1
00238	1
00239	0
00240	0
00241	1
00242	1
00243	0
00244	1
00245	1
00246	0
00247	0
00248	0
00249	1
00250	1
00251	1
00252	0
00253	1
00254	0
00255	0
00256	0
00257	0
00258	1
00259	0
00260	0
00261	1
00262	1
00263	0
00264	1
00265	0
00266	0
00267	1
00268	1
00269	0
00270	1
00271	0
00272	1
00273	0
00274	0
00275	0
00276	0
00277	0
00278	1
00279	1
00280	0
00281	1
00282	0
00283	0
00284	1
00285	1
00286	0
00287	0
00288	1
00289	0
00290	1
00291	1
00292	0
00293	0
00294	0
00295	1
00296	1
00297	1
00298	0
00299	1
00300	1
00301	1
00302	1
00303	1
00304	1
00305	1
00306	0
00307	1
00308	1
00309	0
00310	0
00311	1
00312	0
00313	0
00314	0
00315	1
00316	0
00317	1
00318	0
00319	0
00320	0
00321	0
00322	1
00323	1
00324	1
00325	1
00326	0
00327	0
00328	1
00329	1
00330	0
00331	0
00332	0
00333	1
00334	0
00335	0
00336	1
00337	1
00338	0
00339	1
00340	0
00341	1
00342	0
00343	1
00344	1
00345	1
00346	0
00347	0
00348	1
00349	1
00350	1
00351	0
00352	0
00353	1
00354	1
00355	0
00356	1
00357	1
00358	1
00359	1
00360	0
00361	0
00362	0
00363	1
00364	1
00365	0
00366	1
00367	0
00368	0
00369	0
00370	0
00371	0
00372	1
00373	1
00374	1
00375	0
00376	1
00377	1
00378	1
00379	1
00380	0
00381	1
00382	1
00383	0
00384	1
00385	1
00386	0
00387	1
00388	0
00389	0
00390	1
00391	1
00392	1
00393	0
00394	1
00395	0
00396	0
00397	1
00398	1
00399	0
00400	0
00401	0
00402	1
00403	1
00404	1
00405	0
00406	1
00407	0
00408	0
00409	0
00410	0
00411	1
00412	1
00413	0
00414	1
00415	0
00416	1
00417	0
00418	0
00419	0
00420	1
00421	1
00422	0
00423	0
00424	0
00425	0
00426	0
00427	1
00428	1
00429	1
00430	0
00431	1
00432	1
00433	1
00434	0
00435	1
00436	1
00437	1
00438	0
00439	1
00440	1
00441	1
00442	1
00443	0
00444	1
00445	1
00446	1
00447	1
00448	1
00449	1
00450	0
00451	1
00452	0
00453	0
00454	1
00455	0
00456	1
00457	1
00458	0
00459	0
00460	0
00461	0
00462	1
00463	0
00464	1
00465	0
00466	1
00467	1
00468	1
00469	0
00470	0
00471	1
00472	1
00473	0
00474	1
00475	0
00476	1
00477	0
00478	1
00479	1
00480	0
00481	0
00482	0
00483	0
00484	1
00485	1
00486	1
00487	0
00488	0
00489	0
00490	0
00491	1
00492	1
00493	0
00494	0
00495	0
00496	0
00497	1
00498	0
00499	0
00500	1
00501	0
00502	0
00503	0
00504	1
00505	0
00506	0
00507	0
00508	0
00509	0
00510	1
00511	0
00512	0
00513	0
00514	1
00515	1
00516	0
00517	1
00518	0
00519	1
00520	1
00521	1
00522	0
00523	0
00524	1
00525	0
00526	0
00527	1
00528	0
00529	0
00530	1
00531	1
00532	0
00533	1
00534	0
00535	0
00536	0
00537	1
00538	1
00539	0
00540	0
00541	0
00542	0
00543	1
00544	1
00545	0
00546	0
00547	1
00548	0
00549	1
00550	1
00551	1
00552	1
00553	1
00554	0
00555	0
00556	0
00557	1
00558	0
00559	0
00560	0
00561	0
00562	0
00563	1
00564	1
00565	1
00566	1
00567	0
00568	0
00569	1
00570	0
00571	0
00572	0
00573	0
00574	1
00575	0
00576	0
00577	0
00578	0
00579	0
00580	1
00581	1
00582	0
00583	1
00584	0
00585	1
00586	1
00587	0
00588	1
00589	0
00590	1
00591	1
00592	0
00593	1
00594	1
00595	0
00596	1
00597	0
00598	0
00599	1
00600	0
00601	1
00602	1
00603	1
00604	0
00605	1
00606	0
00607	0
00608	1
00609	0
00610	0
00611	1
00612	0
00613	0
00614	1
00615	0
00616	1
00617	0
00618	0
00619	0
00620	0
00621	0
00622	1
00623	0
00624	1
00625	1
00626	1
00627	0
00628	1
00629	0
00630	0
00631	1
00632	0
00633	1
00634	1
00635	0
00636	0
00637	1
00638	0
00639	0
00640	0
00641	1
00642	1
00643	1
00644	0
00645	1
00646	1
00647	1
00648	0
00649	1
00650	1
00651	0
00652	1
00653	0
00654	1
00655	0
00656	0
00657	1
00658	0
00659	1
00660	0
00661	1
00662	0
00663	0
00664	0
00665	0
00666	0
00667	0
00668	1
00669	1
00670	0
00671	0
00672	0
00673	1
00674	0
00675	0
00676	1
00677	0
00678	0
00679	1
00680	0
00681	1
00682	0
00683	1
00684	1
00685	0
00686	1
00687	0
00688	0
00689	0
00690	1
00691	1
00692	0
00693	0
00694	1
00695	0
00696	0
00697	1
00698	1
00699	1
00700	1
00701	1
00702	0
00703	0
00704	1
00705	0
00706	1
00707	1
00708	1
00709	0
00710	0
00711	0
00712	0
00713	1
00714	0
00715	0
00716	1
00717	0
00718	0
00719	1
00720	0
00721	0
00722	1
00723	0
00724	0
00725	0
00726	0
00727	1
00728	0
00729	0
00730	0
00731	0
00732	0
00733	1
00734	1
00735	1
00736	1
00737	0
00738	1
00739	1
00740	1
00741	0
00742	0
00743	1
00744	0
00745	1
00746	1
00747	1
00748	1
00749	1
00750	1
00751	1
00752	1
00753	0
00754	0
00755	0
00756	0
00757	1
00758	1
00759	1
00760	1
00761	1
00762	1
00763	1
00764	1
00765	0
00766	0
00767	1
00768	1
00769	1
00770	0
00771	1
00772	1
00773	0
00774	0
00775	0
00776	1
00777	0
00778	0
00779	0
00780	1
00781	1
00782	0
00783	0
00784	0
00785	0
00786	0
00787	0
00788	1
00789	0
00790	0
00791	1
00792	0
00793	1
00794	1
00795	0
00796	1
00797	1
00798	0
00799	1
00800	0
00801	1
00802	1
00803	0
00804	1
00805	1
00806	1
00807	1
00808	1
00809	0
00810	1
00811	1
00812	1
00813	0
00814	1
00815	1
00816	0
00817	1
00818	1
00819	0
00820	0
00821	1
00822	1
00823	1
00824	1
00825	1
00826	0
00827	1
00828	0
00829	0
00830	1
00831	0
00832	1
00833	1
00834	1
00835	1
00836	0
00837	0
00838	1
00839	1
00840	0
00841	0
00842	0
00843	0
00844	1
00845	0
00846	0
00847	0
00848	0
00849	1
00850	0
00851	1
00852	0
00853	0
00854	1
00855	0
00856	0
00857	1
00858	0
00859	1
00860	0
00861	0
00862	0
00863	1
00864	0
00865	0
00866	1
00867	0
00868	0
00869	1
00870	1
00871	0
00872	0
00873	1
00874	1
00875	1
00876	1
00877	1
00878	1
00879	0
00880	1
00881	1
00882	1
00883	0
00884	1
00885	0
00886	1
00887	0
00888	1
00889	1
00890	0
00891	1
00892	0
00893	0
00894	1
00895	0
00896	0
00897	1
00898	1
00899	1
00900	0
00901	0
00902	1
00903	0
00904	1
00905	0
00906	1
00907	0
00908	0
00909	1
00910	0
00911	0
00912	0
00913	1
00914	0
00915	0
00916	0
00917	0
00918	1
00919	1
00920	1
00921	0
00922	0
00923	1
00924	1
00925	1
00926	0
00927	1
00928	0
00929	0
00930	1
00931	1
00932	1
00933	0
00934	1
00935	0
00936	0
00937	0
00938	0
00939	0
00940	0
00941	1
00942	1
00943	1
00944	0
00945	0
00946	0
00947	0
00948	0
00949	1
00950	0
00951	1
00952	1
00953	0
00954	0
00955	1
00956	1
00957	0
00958	1
00959	1
00960	1
00961	1
00962	1
00963	1
00964	1
00965	1
00966	0
00967	0
00968	1
00969	0
00970	1
00971	1
00972	0
00973	0
00974	1
00975	1
00976	1
00977	1
00978	1
00979	1
00980	0
00981	1
00982	1
00983	0
00984	1
00985	0
00986	0
00987	1
00988	0
00989	0
00990	0
00991	0
00992	1
00993	0
00994	0
00995	1
00996	1
00997	1
00998	1
00999	0
01000	0
01001	1
01002	0
01003	1
01004	1
01005	1
01006	1
01007	1
01008	0
01009	0
01010	0
01011	1
01012	1
01013	0
01014	0
01015	1
01016	0
01017	1
01018	0
01019	1
01020	0
01021	1
01022	0
01023	1
01024	0
01025	1
01026	0
01027	1
01028	1
01029	0
01030	1
01031	0
01032	1
01033	0
01034	0
01035	1
01036	1
01037	0
01038	1
01039	1
01040	0
01041	0
01042	1
01043	1
01044	1
01045	1
01046	1
01047	0
01048	0
01049	0
01050	1
01051	0
01052	0
01053	1
01054	0
01055	1
01056	0
01057	0
01058	1
01059	0
01060	1
01061	1
01062	0
01063	1
01064	1
01065	1
01066	0
01067	0
01068	0
01069	0
01070	0
01071	1
01072	1
01073	0
01074	0
01075	1
01076	0
01077	1
01078	0
01079	0
01080	1
01081	1
01082	0
01083	0
01084	0
01085	1
01086	1
01087	1
01088	0
01089	1
01090	0
01091	0
01092	1
01093	1
01094	0
01095	1
01096	1
01097	0
01098	1
01099	0
01100	0
01101	0
01102	1
01103	1
01104	1
01105	0
01106	0
01107	0
01108	0
01109	0
01110	1
01111	0
01112	0
01113	1
01114	0
01115	1
01116	0
01117	0
01118	1
01119	0
01120	0
01121	1
01122	0
01123	0
01124	0
01125	1
01126	1
01127	0
01128	0
01129	0
01130	0
01131	1
01132	1
01133	0
01134	1
01135	0
01136	0
01137	0
01138	1
01139	1
01140	1
01141	1
01142	1
01143	1
01144	0
01145	1
01146	1
01147	1
01148	1
01149	0
01150	1
01151	0
01152	0
01153	1
01154	0
01155	1
01156	1
01157	0
01158	1
01159	1
01160	1
01161	0
01162	1
01163	1
01164	0
01165	0
01166	1
01167	1
01168	1
01169	1
01170	1
01171	1
01172	1
01173	1
01174	1
01175	1
01176	0
01177	1
01178	1
01179	1
01180	0
01181	1
01182	1
01183	0
01184	0
01185	0
01186	0
01187	0
01188	0
01189	1
01190	0
01191	0
01192	1
01193	1
01194	1
01195	1
01196	1
01197	0
01198	1
01199	0
01200	0
01201	1
01202	1
01203	1
01204	0
01205	1
01206	0
01207	1
01208	0
01209	0
01210	1
01211	0
01212	0
01213	1
01214	0
01215	0
01216	1
01217	0
01218	1
01219	0
01220	0
01221	1
01222	0
01223	1
01224	1
01225	0
01226	0
01227	1
01228	1
01229	1
01230	1
01231	0
01232	1
01233	0
01234	1
01235	0
01236	1
01237	0
01238	1
01239	0
01240	0
01241	0
01242	1
01243	0
01244	0
01245	0
01246	1
01247	1
01248	1
01249	0
01250	1
01251	1
01252	1
01253	1
01254	0
01255	0
01256	1
01257	1
01258	0
01259	1
01260	0
01261	0
01262	0
01263	0
01264	1
01265	0
01266	0
01267	1
01268	0
01269	1
01270	0
01271	1
01272	0
01273	0
01274	0
01275	1
01276	0
01277	1
01278	0
01279	0
01280	1
01281	1
01282	0
01283	0
01284	0
01285	0
01286	1
01287	0
01288	1
01289	1
01290	0
01291	1
01292	1
01293	1
01294	0
01295	0
01296	0
01297	0
01298	0
01299	0
01300	0
01301	0
01302	0
01303	1
01304	0
01305	0
01306	1
01307	0
01308	1
01309	0
01310	1
01311	0
01312	0
01313	1
01314	0
01315	0
01316	0
01317	0
01318	1
01319	0
01320	0
01321	0
01322	0
01323	1
01324	1
01325	0
01326	0
01327	0
01328	1
01329	1
01330	1
01331	1
01332	0
01333	1
01334	1
01335	1
01336	0
01337	0
01338	0
01339	1
01340	1
01341	1
01342	0
01343	1
01344	0
01345	0
01346	0
01347	1
01348	0
01349	1
01350	0
01351	1
01352	0
01353	0
01354	1
01355	0
01356	1
01357	1
01358	0
01359	1
01360	1
01361	1
01362	0
01363	0
01364	0
01365	1
01366	0
01367	1
01368	1
01369	0
01370	0
01371	0
01372	1
01373	1
01374	0
01375	0
01376	0
01377	1
01378	0
01379	0
01380	0
01381	0
01382	1
01383	1
01384	1
01385	0
01386	1
01387	0
01388	0
01389	1
01390	0
01391	1
01392	1
01393	1
01394	0
01395	1
01396	0
01397	1
01398	0
01399	1
01400	0
01401	1
01402	0
01403	0
01404	1
01405	1
01406	0
01407	1
01408	1
01409	1
01410	1
01411	1
01412	0
01413	1
01414	1
01415	0
01416	1
01417	0
01418	0
01419	0
01420	0
01421	1
01422	1
01423	0
01424	0
01425	0
01426	1
01427	1
01428	0
01429	1
01430	1
01431	1
01432	0
01433	1
01434	0
01435	0
01436	0
01437	0
01438	0
01439	1
01440	0
01441	0
01442	1
01443	1
01444	0
01445	1
01446	1
01447	0
01448	1
01449	1
01450	0
01451	1
01452	1
01453	1
01454	1
01455	0
01456	1
01457	0
01458	0
01459	0
01460	0
01461	1
01462	1
01463	0
01464	0
01465	0
01466	0
01467	0
01468	1
01469	1
01470	1
01471	0
01472	1
01473	1
01474	0
01475	1
01476	0
01477	0
01478	0
01479	1
01480	1
01481	1
01482	0
01483	1
01484	0
01485	1
01486	0
01487	0
01488	0
01489	1
01490	0
01491	1
01492	0
01493	1
01494	0
01495	1
01496	1
01497	1
01498	1
01499	0
01500	0
01501	0
01502	0
01503	1
01504	1
01505	0
01506	1
01507	1
01508	1
01509	1
01510	0
01511	0
01512	1
01513	0
01514	0
01515	0
01516	0
01517	0
01518	1
01519	0
01520	0
01521	0
01522	1
01523	0
01524	0
01525	0
01526	0
01527	0
01528	0
01529	0
01530	0
01531	1
01532	0
01533	0
01534	1
01535	0
01536	0
01537	0
01538	1
01539	0
01540	0
01541	0
01542	0
01543	0
01544	0
01545	0
01546	0
01547	1
01548	0
01549	0
01550	0
01551	0
01552	1
01553	0
01554	1
01555	0
01556	1
01557	1
01558	1
01559	1
01560	1
01561	0
01562	0
01563	1
01564	0
01565	1
01566	1
01567	1
01568	1
01569	1
01570	0
01571	0
01572	1
01573	1
01574	1
01575	1
01576	0
01577	1
01578	1
01579	1
01580	0
01581	1
01582	1
01583	0
01584	1
01585	0
01586	1
01587	1
01588	0
01589	0
01590	0
01591	0
01592	1
01593	1
01594	1
01595	1
01596	0
01597	1
01598	0
01599	1
01600	0
01601	0
01602	1
01603	0
01604	0
01605	1
01606	0
01607	0
01608	1
01609	0
01610	1
01611	1
01612	0
01613	1
01614	0
01615	1
01616	0
01617	1
01618	0
01619	0
01620	0
01621	1
01622	1
01623	1
01624	0
01625	1
01626	0
01627	1
01628	1
01629	0
01630	0
01631	1
01632	1
01633	0
01634	0
01635	1
01636	1
01637	1
01638	1
01639	1
01640	1
01641	1
01642	0
01643	0
01644	0
01645	1
01646	0
01647	0
01648	0
01649	1
01650	0
01651	1
01652	0
01653	1
01654	1
01655	1
01656	1
01657	1
01658	0
01659	0
01660	1
01661	0
01662	0
01663	0
01664	1
01665	0
01666	1
01667	1
01668	1
01669	0
01670	1
01671	0
01672	0
01673	1
01674	1
01675	1
01676	1
01677	1
01678	0
01679	1
01680	0
01681	0
01682	0
01683	0
01684	1
01685	1
01686	1
01687	0
01688	1
01689	1
01690	1
01691	0
01692	1
01693	1
01694	0
01695	0
01696	1
01697	1
01698	0
01699	0
01700	1
01701	1
01702	0
01703	1
01704	1
01705	0
01706	1
01707	0
01708	1
01709	0
01710	1
01711	0
01712	0
01713	0
01714	1
01715	1
01716	0
01717	0
01718	1
01719	0
01720	1
01721	0
01722	1
01723	1
01724	0
01725	1
01726	1
01727	1
01728	0
01729	1
01730	0
01731	1
01732	0
01733	1
01734	1
01735	1
01736	1
01737	0
01738	0
01739	1
01740	1
01741	1
01742	0
01743	1
01744	0
01745	0
01746	1
01747	0
01748	0
01749	1
01750	1
01751	0
01752	1
01753	0
01754	0
01755	1
01756	0
01757	0
01758	1
01759	0
01760	1
01761	1
01762	1
01763	1
01764	0
01765	0
01766	0
01767	1
01768	1
01769	1
01770	1
01771	1
01772	1
01773	1
01774	0
01775	1
01776	0
01777	1
01778	0
01779	0
01780	1
01781	0
01782	1
01783	1
01784	0
01785	0
01786	1
01787	1
01788	1
01789	1
01790	1
01791	1
01792	0
01793	1
01794	1
01795	0
01796	0
01797	0
01798	0
01799	1
01800	1
01801	0
01802	0
01803	1
01804	1
01805	1
01806	1
01807	1
01808	1
01809	1
01810	0
01811	1
01812	1
01813	1
01814	0
01815	1
01816	1
01817	1
01818	0
01819	1
01820	1
01821	1
01822	0
01823	0
01824	1
01825	0
01826	1
01827	0
01828	0
01829	1
01830	0
01831	1
01832	1
01833	0
01834	1
01835	1
01836	1
01837	0
01838	0
01839	1
01840	0
01841	0
01842	0
01843	0
01844	1
01845	0
01846	0
01847	1
01848	0
01849	1
01850	0
01851	0
01852	1
01853	0
01854	0
01855	1
01856	0
01857	1
01858	0
01859	0
01860	0
01861	1
01862	1
01863	1
01864	1
01865	1
01866	1
01867	0
01868	0
01869	0
01870	1
01871	1
01872	0
01873	0
01874	0
01875	1
01876	0
01877	0
01878	1
01879	0
01880	0
01881	0
01882	1
01883	1
01884	1
01885	0
01886	1
01887	0
01888	0
01889	0
01890	0
01891	1
01892	1
01893	1
01894	1
01895	0
01896	1
01897	0
01898	1
01899	1
01900	1
01901	0
01902	1
01903	1
01904	1
01905	0
01906	1
01907	0
01908	1
01909	0
01910	0
01911	0
01912	1
01913	0
01914	0
01915	1
01916	1
01917	1
01918	0
01919	1
01920	1
01921	0
01922	1
01923	0
01924	1
01925	0
01926	0
01927	1
01928	1
01929	0
01930	1
01931	0
01932	1
01933	0
01934	1
01935	0
01936	0
01937	1
01938	0
01939	0
01940	1
01941	1
01942	1
01943	0
01944	1
01945	0
01946	1
01947	1
01948	1
01949	1
01950	1
01951	1
01952	0
01953	1
01954	1
01955	0
01956	1
01957	1
01958	0
01959	0
01960	1
01961	1
01962	0
01963	0
01964	0
01965	1
01966	0
01967	0
01968	1
01969	1
01970	1
01971	0
01972	1
01973	0
01974	0
01975	1
01976	1
01977	1
01978	0
01979	1
01980	0
01981	1
01982	1
01983	0
01984	0
01985	1
01986	0
01987	0
01988	0
01989	1
01990	0
01991	0
01992	1
01993	0
01994	0
01995	0
01996	1
01997	1
01998	0
01999	1
02000	0
02001	0
02002	0
02003	1
02004	0
02005	1
02006	1
02007	1
02008	1
02009	0
02010	1
02011	0
02012	0
02013	1
02014	1
02015	0
02016	1
02017	1
02018	0
02019	0
02020	0
02021	0
02022	1
02023	0
02024	1
02025	1
02026	1
02027	0
02028	0
02029	0
02030	1
02031	1
02032	1
02033	1
02034	0
02035	0
02036	0
02037	0
02038	0
02039	1
02040	0
02041	1
02042	1
02043	1
02044	1
02045	0
02046	1
02047	0
02048	1
02049	0
02050	0
02051	0
02052	1
02053	1
02054	1
02055	0
02056	0
02057	1
02058	1
02059	0
02060	0
02061	0
02062	1
02063	0
02064	1
02065	0
02066	0
02067	0
02068	1
02069	1
02070	1
02071	0
02072	1
02073	0
02074	1
02075	1
02076	1
02077	1
02078	0
02079	1
02080	1
02081	1
02082	1
02083	0
02084	0
02085	1
02086	1
02087	0
02088	0
02089	0
02090	0
02091	0
02092	0
02093	0
02094	0
02095	0
02096	0
02097	1
02098	0
02099	1
02100	1
02101	1
02102	1
02103	0
02104	0
02105	1
02106	1
02107	0
02108	1
02109	1
02110	1
02111	1
02112	1
02113	1
02114	0
02115	0
02116	1
02117	0
02118	1
02119	0
02120	1
02121	0
02122	1
02123	0
02124	0
02125	0
02126	1
02127	0
02128	0
02129	1
02130	0
02131	0
02132	1
02133	1
02134	1
02135	0
02136	0
02137	1
02138	1
02139	1
02140	0
02141	1
02142	0
02143	1
02144	1
02145	0
02146	1
02147	1
02148	1
02149	0
02150	0
02151	0
02152	0
02153	0
02154	1
02155	0
02156	1
02157	0
02158	1
02159	1
02160	1
02161	1
02162	0
02163	1
02164	1
02165	1
02166	1
02167	1
02168	0
02169	0
02170	0
02171	0
02172	0
02173	0
02174	1
02175	1
02176	0
02177	1
02178	1
02179	1
02180	1
02181	0
02182	1
02183	1
02184	1
02185	1
02186	1
02187	0
02188	1
02189	1
02190	1
02191	1
02192	1
02193	0
02194	0
02195	1
02196	0
02197	0
02198	0
02199	1
02200	1
02201	1
02202	1
02203	1
02204	1
02205	1
02206	1
02207	0
02208	1
02209	1
02210	1
02211	0
02212	0
02213	0
02214	1
02215	0
02216	1
02217	1
02218	1
02219	1
02220	0
02221	0
02222	0
02223	0
02224	0
02225	1
02226	1
02227	1
02228	1
02229	0
02230	1
02231	0
02232	0
02233	1
02234	0
02235	0
02236	1
02237	0
02238	1
02239	1
02240	0
02241	0
02242	1
02243	0
02244	1
02245	0
02246	1
02247	0
02248	0
02249	1
02250	0
02251	1
02252	1
02253	1
02254	0
02255	0
02256	0
02257	1
02258	0
02259	0
02260	1
02261	1
02262	0
02263	1
02264	1
02265	1
02266	0
02267	1
02268	1
02269	1
02270	1
02271	1
02272	0
02273	0
02274	1
02275	0
02276	1
02277	0
02278	1
02279	1
02280	1
02281	0
02282	1
02283	0
02284	1
02285	0
02286	1
02287	1
02288	1
02289	0
02290	1
02291	0
02292	0
02293	0
02294	1
02295	1
02296	0
02297	1
02298	0
02299	1
02300	1
02301	0
02302	1
02303	1
02304	0
02305	1
02306	0
02307	1
02308	1
02309	0
02310	0
02311	1
02312	0
02313	0
02314	0
02315	1
02316	0
02317	0
02318	0
02319	1
02320	0
02321	1
02322	1
02323	1
02324	1
02325	1
02326	0
02327	0
02328	1
02329	1
02330	0
02331	0
02332	1
02333	1
02334	1
02335	0
02336	0
02337	0
02338	0
02339	0
02340	1
02341	0
02342	0
02343	0
02344	0
02345	1
02346	0
02347	0
02348	1
02349	1
02350	0
02351	0
02352	0
02353	0
02354	0
02355	1
02356	0
02357	0
02358	1
02359	1
02360	1
02361	0
02362	0
02363	1
02364	0
02365	1
02366	1
02367	1
02368	0
02369	1
02370	1
02371	0
02372	1
02373	1
02374	1
02375	1
02376	1
02377	0
02378	1
02379	1
02380	1
02381	0
02382	0
02383	0
02384	1
02385	0
02386	1
02387	0
02388	0
02389	1
02390	1
02391	0
02392	0
02393	1
02394	1
02395	1
02396	0
02397	1
02398	1
02399	1
02400	1
02401	1
02402	1
02403	0
02404	0
02405	0
02406	0
02407	0
02408	0
02409	1
02410	1
02411	1
02412	0
02413	1
02414	0
02415	1
02416	0
02417	0
02418	1
02419	1
02420	0
02421	0
02422	0
02423	0
02424	1
02425	0
02426	0
02427	1
02428	0
02429	1
02430	0
02431	0
02432	1
02433	1
02434	1
02435	1
02436	0
02437	1
02438	1
02439	1
02440	1
02441	0
02442	1
02443	1
02444	1
02445	0
02446	0
02447	1
02448	1
02449	0
02450	0
02451	1
02452	1
02453	0
02454	1
02455	0
02456	0
02457	1
02458	0
02459	0
02460	1
02461	1
02462	0
02463	0
02464	1
02465	0
02466	1
02467	1
02468	1
02469	0
02470	1
02471	0
02472	1
02473	1
02474	1
02475	1
02476	1
02477	1
02478	0
02479	0
02480	0
02481	1
02482	1
02483	1
02484	1
02485	0
02486	0
02487	0
02488	0
02489	1
02490	1
02491	1
02492	0
02493	0
02494	0
02495	0
02496	0
02497	1
02498	1
02499	0
02500	1
02501	1
02502	1
02503	1
02504	1
02505	0
02506	0
02507	0
02508	0
02509	0
02510	0
02511	1
02512	1
02513	1
02514	1
02515	1
02516	1
02517	0
02518	1
02519	0
02520	0
02521	1
02522	1
02523	0
02524	0
02525	1
02526	1
02527	0
02528	1
02529	0
02530	1
02531	0
02532	1
02533	1
02534	1
02535	1
02536	0
02537	0
02538	0
02539	0
02540	0
02541	0
02542	0
02543	1
02544	1
02545	0
02546	0
02547	0
02548	0
02549	1
02550	1
02551	0
02552	0
02553	0
02554	0
02555	1
02556	0
02557	1
02558	1
02559	0
02560	1
02561	0
02562	0
02563	0
02564	1
02565	1
02566	0
02567	1
02568	1
02569	0
02570	0
02571	0
02572	0
02573	1
02574	1
02575	1
02576	1
02577	1
02578	1
02579	1
02580	1
02581	0
02582	0
02583	1
02584	0
02585	0
02586	1
02587	0
02588	1
02589	1
02590	1
02591	1
02592	0
02593	0
02594	0
02595	1
02596	1
02597	1
02598	0
02599	0
02600	1
02601	1
02602	1
02603	1
02604	0
02605	1
02606	1
02607	0
02608	0
02609	1
02610	0
02611	0
02612	1
02613	1
02614	0
02615	0
02616	0
02617	0
02618	0
02619	0
02620	0
02621	1
02622	1
02623	0
02624	0
02625	0
02626	0
02627	1
02628	0
02629	1
02630	1
02631	1
02632	0
02633	0
02634	1
02635	0
02636	0
02637	1
02638	1
02639	1
02640	0
02641	0
02642	1
02643	1
02644	0
02645	0
02646	0
02647	1
02648	1
02649	1
02650	1
02651	1
02652	0
02653	0
02654	0
02655	0
02656	0
02657	1
02658	1
02659	0
02660	1
02661	0
02662	1
02663	0
02664	1
02665	0
02666	0
02667	1
02668	0
02669	0
02670	1
02671	0
02672	0
02673	0
02674	0
02675	0
02676	1
02677	0
02678	0
02679	1
02680	1
02681	0
02682	0
02683	1
02684	1
02685	0
02686	1
02687	1
02688	1
02689	1
02690	0
02691	1
02692	1
02693	1
02694	0
02695	0
02696	1
02697	1
02698	1
02699	1
02700	0
02701	0
02702	1
02703	1
02704	1
02705	1
02706	0
02707	0
02708	1
02709	1
02710	1
02711	1
02712	1
02713	0
02714	0
02715	1
02716	1
02717	1
02718	0
02719	0
02720	1
02721	1
02722	1
02723	0
02724	1
02725	0
02726	1
02727	1
02728	0
02729	0
02730	1
02731	1
02732	0
02733	0
02734	1
02735	1
02736	1
02737	1
02738	0
02739	1
02740	0
02741	1
02742	0
02743	0
02744	0
02745	0
02746	0
02747	0
02748	0
02749	1
02750	0
02751	1
02752	0
02753	1
02754	1
02755	0
02756	0
02757	1
02758	0
02759	1
02760	1
02761	0
02762	0
02763	0
02764	0
02765	0
02766	1
02767	0
02768	0
02769	0
02770	0
02771	1
02772	0
02773	0
02774	1
02775	0
02776	1
02777	0
02778	0
02779	0
02780	0
02781	0
02782	0
02783	1
02784	1
02785	1
02786	1
02787	0
02788	1
02789	0
02790	0
02791	1
02792	1
02793	0
02794	0
02795	1
02796	1
02797	0
02798	1
02799	1
